#gene_id	length
TRINITY_DN21319_c1_g3	485
TRINITY_DN28088_c0_g1	358
TRINITY_DN1643_c0_g1	255
TRINITY_DN1643_c0_g2	302
TRINITY_DN12877_c0_g1	1190
TRINITY_DN17874_c0_g2	1752
TRINITY_DN21651_c11_g1	233
TRINITY_DN7523_c0_g2	232
TRINITY_DN3843_c0_g1	515
TRINITY_DN5129_c0_g1	759
TRINITY_DN2274_c0_g2	226
TRINITY_DN2274_c0_g1	370
TRINITY_DN21381_c0_g1	3672
TRINITY_DN21381_c0_g2	2162
TRINITY_DN21367_c7_g5	598
TRINITY_DN21367_c7_g4	1154
TRINITY_DN21367_c7_g2	759
TRINITY_DN12177_c0_g3	336
TRINITY_DN12177_c0_g1	1625
TRINITY_DN6010_c0_g1	1089
TRINITY_DN15171_c0_g1	863
TRINITY_DN23970_c0_g1	270
TRINITY_DN17969_c0_g1	1897
TRINITY_DN12810_c0_g1	331
TRINITY_DN5894_c0_g1	378
TRINITY_DN18019_c0_g1	1110
TRINITY_DN16719_c0_g1	1640
TRINITY_DN30953_c0_g1	392
TRINITY_DN31404_c0_g1	259
TRINITY_DN26193_c0_g1	500
TRINITY_DN9746_c0_g1	278
TRINITY_DN9746_c0_g2	243
TRINITY_DN17046_c0_g1	1643
TRINITY_DN16399_c1_g1	1210
TRINITY_DN12233_c1_g1	207
TRINITY_DN19459_c0_g1	3345
TRINITY_DN1717_c0_g1	296
TRINITY_DN20706_c3_g1	1371
TRINITY_DN1698_c0_g1	233
TRINITY_DN20365_c0_g1	3177
TRINITY_DN18893_c0_g1	1668
TRINITY_DN4891_c0_g1	358
TRINITY_DN18614_c0_g1	2712
TRINITY_DN11700_c0_g1	478
TRINITY_DN16588_c0_g1	2225
TRINITY_DN9498_c0_g1	737
TRINITY_DN25735_c0_g1	276
TRINITY_DN24210_c0_g1	433
TRINITY_DN20669_c5_g8	236
TRINITY_DN32253_c0_g1	338
TRINITY_DN8963_c0_g1	581
TRINITY_DN13760_c0_g4	1497
TRINITY_DN13760_c0_g2	1084
TRINITY_DN13760_c0_g1	234
TRINITY_DN1756_c0_g2	2246
TRINITY_DN1756_c0_g1	2280
TRINITY_DN6490_c0_g1	798
TRINITY_DN32199_c0_g1	404
TRINITY_DN19962_c1_g3	437
TRINITY_DN19962_c1_g2	262
TRINITY_DN19962_c1_g1	436
TRINITY_DN19962_c1_g4	453
TRINITY_DN28878_c0_g1	562
TRINITY_DN29943_c0_g1	300
TRINITY_DN18014_c0_g2	2128
TRINITY_DN8650_c0_g1	817
TRINITY_DN20523_c5_g2	229
TRINITY_DN20523_c5_g3	212
TRINITY_DN33217_c0_g1	282
TRINITY_DN20523_c5_g1	232
TRINITY_DN20523_c5_g6	233
TRINITY_DN20523_c5_g4	224
TRINITY_DN20523_c5_g5	202
TRINITY_DN22723_c0_g1	264
TRINITY_DN20523_c5_g8	203
TRINITY_DN20523_c5_g9	241
TRINITY_DN19661_c9_g1	4047
TRINITY_DN1276_c0_g1	4523
TRINITY_DN16496_c1_g1	846
TRINITY_DN17359_c0_g1	5865
TRINITY_DN3994_c0_g1	372
TRINITY_DN26422_c0_g1	342
TRINITY_DN28971_c0_g1	377
TRINITY_DN13862_c0_g1	975
TRINITY_DN30139_c0_g1	908
TRINITY_DN19974_c1_g3	201
TRINITY_DN19974_c1_g1	402
TRINITY_DN19974_c1_g5	268
TRINITY_DN14560_c0_g1	817
TRINITY_DN15911_c0_g1	1266
TRINITY_DN28865_c0_g1	436
TRINITY_DN16849_c0_g1	287
TRINITY_DN106_c0_g2	214
TRINITY_DN26413_c0_g1	230
TRINITY_DN106_c0_g1	386
TRINITY_DN12735_c0_g1	794
TRINITY_DN27980_c0_g1	1216
TRINITY_DN32178_c0_g1	276
TRINITY_DN19866_c0_g1	1342
TRINITY_DN20971_c0_g1	2360
TRINITY_DN12532_c0_g1	608
TRINITY_DN26762_c0_g1	555
TRINITY_DN12758_c2_g1	260
TRINITY_DN31046_c0_g1	216
TRINITY_DN25381_c0_g1	366
TRINITY_DN11261_c0_g1	266
TRINITY_DN27429_c0_g1	518
TRINITY_DN3216_c0_g1	212
TRINITY_DN21239_c10_g1	327
TRINITY_DN15932_c0_g1	2243
TRINITY_DN16895_c0_g1	2572
TRINITY_DN12774_c0_g2	307
TRINITY_DN4355_c0_g1	3017
TRINITY_DN16823_c5_g1	244
TRINITY_DN28427_c0_g1	274
TRINITY_DN12672_c0_g4	223
TRINITY_DN22317_c0_g1	424
TRINITY_DN30688_c0_g1	491
TRINITY_DN13176_c0_g1	1717
TRINITY_DN5150_c0_g1	665
TRINITY_DN14942_c0_g1	1479
TRINITY_DN21174_c4_g1	475
TRINITY_DN23215_c0_g1	251
TRINITY_DN11365_c0_g1	910
TRINITY_DN20384_c0_g1	434
TRINITY_DN17741_c4_g4	248
TRINITY_DN21174_c4_g4	427
TRINITY_DN20687_c7_g1	325
TRINITY_DN6513_c0_g1	1055
TRINITY_DN24429_c0_g1	245
TRINITY_DN11959_c0_g1	2111
TRINITY_DN20838_c1_g1	830
TRINITY_DN14651_c0_g1	653
TRINITY_DN17354_c0_g2	1128
TRINITY_DN17354_c0_g1	578
TRINITY_DN20686_c0_g1	2398
TRINITY_DN18636_c0_g1	226
TRINITY_DN24029_c0_g1	483
TRINITY_DN665_c0_g1	2175
TRINITY_DN665_c0_g2	2223
TRINITY_DN3848_c0_g2	236
TRINITY_DN3848_c0_g1	257
TRINITY_DN347_c0_g1	270
TRINITY_DN19011_c1_g1	543
TRINITY_DN19011_c1_g2	587
TRINITY_DN30229_c0_g1	296
TRINITY_DN781_c0_g1	465
TRINITY_DN22320_c0_g1	470
TRINITY_DN25873_c0_g1	984
TRINITY_DN16201_c0_g1	1022
TRINITY_DN17660_c1_g1	3311
TRINITY_DN18607_c0_g1	2342
TRINITY_DN16638_c0_g1	766
TRINITY_DN15164_c0_g1	804
TRINITY_DN16467_c0_g1	1709
TRINITY_DN14731_c0_g1	1252
TRINITY_DN13049_c0_g2	614
TRINITY_DN20438_c9_g1	242
TRINITY_DN15434_c0_g1	1946
TRINITY_DN1629_c0_g2	367
TRINITY_DN4227_c0_g1	3303
TRINITY_DN21666_c12_g1	224
TRINITY_DN21666_c12_g6	263
TRINITY_DN21666_c12_g7	284
TRINITY_DN21666_c12_g4	496
TRINITY_DN21666_c12_g5	230
TRINITY_DN21666_c12_g8	228
TRINITY_DN247_c0_g1	569
TRINITY_DN24846_c0_g1	592
TRINITY_DN148_c0_g1	1611
TRINITY_DN15559_c0_g1	1131
TRINITY_DN21329_c0_g1	1176
TRINITY_DN4967_c0_g1	847
TRINITY_DN18636_c1_g2	295
TRINITY_DN27550_c0_g1	209
TRINITY_DN14947_c0_g1	1416
TRINITY_DN25593_c0_g1	340
TRINITY_DN15159_c0_g1	620
TRINITY_DN16481_c0_g1	336
TRINITY_DN6994_c0_g1	202
TRINITY_DN24909_c0_g1	337
TRINITY_DN15122_c0_g1	1072
TRINITY_DN7338_c0_g1	219
TRINITY_DN2118_c0_g1	294
TRINITY_DN20547_c0_g1	3446
TRINITY_DN24795_c0_g1	456
TRINITY_DN18504_c0_g1	2334
TRINITY_DN15186_c0_g1	1373
TRINITY_DN21289_c0_g1	2968
TRINITY_DN29080_c0_g1	252
TRINITY_DN14970_c0_g1	1435
TRINITY_DN18886_c2_g10	1052
TRINITY_DN21571_c1_g8	227
TRINITY_DN18023_c0_g1	1631
TRINITY_DN20393_c0_g1	248
TRINITY_DN18867_c2_g2	305
TRINITY_DN4154_c0_g1	1605
TRINITY_DN19011_c9_g3	2990
TRINITY_DN11680_c0_g3	1649
TRINITY_DN11680_c0_g2	599
TRINITY_DN11680_c0_g1	262
TRINITY_DN13044_c0_g2	212
TRINITY_DN13044_c0_g1	203
TRINITY_DN15993_c0_g1	931
TRINITY_DN4958_c0_g1	304
TRINITY_DN32255_c0_g1	656
TRINITY_DN17925_c1_g1	1401
TRINITY_DN21634_c0_g1	2782
TRINITY_DN21634_c0_g2	6509
TRINITY_DN9467_c1_g1	851
TRINITY_DN8609_c1_g1	398
TRINITY_DN17341_c0_g1	1353
TRINITY_DN30011_c0_g1	587
TRINITY_DN7198_c0_g1	353
TRINITY_DN11274_c0_g1	651
TRINITY_DN4060_c0_g1	324
TRINITY_DN21256_c0_g1	4984
TRINITY_DN11734_c0_g1	321
TRINITY_DN4501_c0_g1	1128
TRINITY_DN19295_c0_g1	1185
TRINITY_DN26410_c0_g1	280
TRINITY_DN11676_c1_g1	218
TRINITY_DN29744_c0_g1	390
TRINITY_DN4780_c0_g1	364
TRINITY_DN16298_c0_g1	903
TRINITY_DN12028_c0_g1	845
TRINITY_DN27280_c0_g1	257
TRINITY_DN23467_c0_g1	1583
TRINITY_DN17029_c0_g1	2427
TRINITY_DN28775_c0_g1	961
TRINITY_DN20160_c2_g1	2493
TRINITY_DN9448_c0_g2	243
TRINITY_DN9448_c0_g5	292
TRINITY_DN24857_c0_g1	301
TRINITY_DN2254_c0_g1	212
TRINITY_DN2254_c0_g2	212
TRINITY_DN19302_c0_g8	383
TRINITY_DN19302_c0_g3	225
TRINITY_DN19302_c0_g4	203
TRINITY_DN19302_c0_g5	203
TRINITY_DN19302_c0_g6	339
TRINITY_DN19302_c0_g7	233
TRINITY_DN20613_c6_g11	228
TRINITY_DN17810_c0_g1	1279
TRINITY_DN20613_c6_g12	214
TRINITY_DN12035_c0_g3	267
TRINITY_DN13319_c0_g2	677
TRINITY_DN13319_c0_g1	448
TRINITY_DN4029_c0_g1	208
TRINITY_DN293_c0_g1	280
TRINITY_DN26319_c0_g1	357
TRINITY_DN12740_c0_g3	1424
TRINITY_DN19219_c0_g1	1536
TRINITY_DN12556_c0_g1	1429
TRINITY_DN20474_c0_g1	2600
TRINITY_DN20459_c3_g6	1419
TRINITY_DN12377_c0_g1	1007
TRINITY_DN11841_c0_g1	213
TRINITY_DN11841_c0_g2	299
TRINITY_DN20600_c0_g1	2522
TRINITY_DN9488_c0_g1	507
TRINITY_DN7737_c0_g1	309
TRINITY_DN9967_c0_g1	1181
TRINITY_DN28797_c0_g1	514
TRINITY_DN23041_c0_g1	292
TRINITY_DN19841_c0_g1	2787
TRINITY_DN20850_c1_g2	375
TRINITY_DN18604_c0_g1	2509
TRINITY_DN16223_c0_g1	2016
TRINITY_DN31702_c0_g1	436
TRINITY_DN7941_c0_g2	1966
TRINITY_DN7941_c0_g1	1919
TRINITY_DN10945_c0_g1	1003
TRINITY_DN20360_c0_g1	3144
TRINITY_DN21232_c0_g1	646
TRINITY_DN21318_c1_g1	215
TRINITY_DN21318_c1_g3	4366
TRINITY_DN21318_c1_g2	211
TRINITY_DN6741_c0_g1	549
TRINITY_DN8446_c0_g1	258
TRINITY_DN8446_c0_g3	262
TRINITY_DN9555_c0_g2	509
TRINITY_DN9555_c0_g1	533
TRINITY_DN10252_c0_g1	219
TRINITY_DN4101_c0_g2	328
TRINITY_DN19566_c1_g1	254
TRINITY_DN9353_c0_g1	992
TRINITY_DN9495_c0_g2	582
TRINITY_DN9495_c0_g1	653
TRINITY_DN10252_c0_g2	249
TRINITY_DN18381_c2_g2	259
TRINITY_DN14645_c0_g1	1900
TRINITY_DN5500_c0_g2	203
TRINITY_DN10596_c0_g1	504
TRINITY_DN19274_c0_g1	384
TRINITY_DN12455_c0_g1	1078
TRINITY_DN25575_c0_g1	257
TRINITY_DN29546_c0_g1	623
TRINITY_DN17993_c0_g2	3247
TRINITY_DN30896_c0_g1	436
TRINITY_DN1988_c0_g2	371
TRINITY_DN18724_c0_g7	230
TRINITY_DN13119_c0_g1	1402
TRINITY_DN14715_c0_g1	866
TRINITY_DN28715_c0_g1	338
TRINITY_DN8772_c0_g2	781
TRINITY_DN8772_c0_g1	2955
TRINITY_DN13920_c0_g1	215
TRINITY_DN9942_c0_g1	786
TRINITY_DN13750_c0_g1	534
TRINITY_DN17766_c0_g4	262
TRINITY_DN17766_c0_g5	375
TRINITY_DN17766_c0_g6	222
TRINITY_DN17766_c0_g2	377
TRINITY_DN17766_c0_g3	204
TRINITY_DN18672_c0_g1	2910
TRINITY_DN23994_c0_g1	358
TRINITY_DN14124_c0_g1	1182
TRINITY_DN12338_c0_g1	795
TRINITY_DN32680_c0_g1	271
TRINITY_DN18429_c0_g1	2083
TRINITY_DN10948_c0_g1	864
TRINITY_DN25162_c0_g1	242
TRINITY_DN18073_c0_g1	2370
TRINITY_DN2146_c0_g1	635
TRINITY_DN12917_c0_g1	556
TRINITY_DN2236_c0_g1	361
TRINITY_DN21159_c1_g2	643
TRINITY_DN21159_c1_g3	3481
TRINITY_DN21159_c1_g1	263
TRINITY_DN21159_c1_g6	818
TRINITY_DN21159_c1_g7	397
TRINITY_DN21159_c1_g5	210
TRINITY_DN15178_c0_g2	239
TRINITY_DN25090_c0_g1	232
TRINITY_DN20737_c0_g1	2324
TRINITY_DN15289_c0_g2	254
TRINITY_DN12813_c0_g1	2027
TRINITY_DN9416_c0_g1	275
TRINITY_DN9416_c0_g2	296
TRINITY_DN7883_c0_g1	600
TRINITY_DN21272_c2_g1	1240
TRINITY_DN32129_c0_g1	250
TRINITY_DN19477_c0_g1	2879
TRINITY_DN21554_c2_g1	216
TRINITY_DN17082_c0_g1	235
TRINITY_DN17082_c0_g2	1176
TRINITY_DN16205_c0_g2	355
TRINITY_DN16205_c0_g1	2364
TRINITY_DN30048_c0_g1	1566
TRINITY_DN30048_c0_g2	1609
TRINITY_DN7149_c1_g1	210
TRINITY_DN22287_c0_g1	476
TRINITY_DN5263_c0_g1	277
TRINITY_DN465_c0_g2	242
TRINITY_DN465_c0_g1	204
TRINITY_DN12187_c3_g1	343
TRINITY_DN16285_c1_g5	215
TRINITY_DN14380_c0_g1	1079
TRINITY_DN21781_c0_g1	672
TRINITY_DN22615_c0_g1	426
TRINITY_DN19263_c0_g1	1921
TRINITY_DN13916_c0_g1	1331
TRINITY_DN6264_c1_g2	202
TRINITY_DN6264_c1_g1	207
TRINITY_DN16862_c0_g1	2153
TRINITY_DN2488_c0_g1	255
TRINITY_DN13683_c0_g1	1167
TRINITY_DN21498_c1_g1	1821
TRINITY_DN7954_c0_g1	1856
TRINITY_DN10958_c0_g1	990
TRINITY_DN7954_c0_g2	1835
TRINITY_DN18481_c0_g1	2390
TRINITY_DN12461_c0_g1	733
TRINITY_DN9943_c0_g1	1323
TRINITY_DN18721_c1_g1	354
TRINITY_DN18704_c0_g1	3509
TRINITY_DN22881_c0_g1	702
TRINITY_DN21022_c0_g2	1479
TRINITY_DN21022_c0_g1	1704
TRINITY_DN18366_c0_g1	2506
TRINITY_DN18649_c0_g1	3733
TRINITY_DN7759_c0_g2	1366
TRINITY_DN7759_c0_g1	1237
TRINITY_DN15498_c1_g2	212
TRINITY_DN20471_c0_g1	1690
TRINITY_DN20471_c0_g2	1854
TRINITY_DN20659_c1_g1	371
TRINITY_DN16618_c0_g1	1746
TRINITY_DN16448_c0_g1	2036
TRINITY_DN11544_c0_g1	442
TRINITY_DN17601_c0_g1	2247
TRINITY_DN19769_c7_g8	266
TRINITY_DN8554_c0_g1	1322
TRINITY_DN19769_c7_g1	389
TRINITY_DN19769_c7_g2	1852
TRINITY_DN19769_c7_g5	509
TRINITY_DN20639_c1_g2	3355
TRINITY_DN19769_c7_g7	1774
TRINITY_DN15875_c0_g1	1319
TRINITY_DN12476_c0_g1	1160
TRINITY_DN21124_c0_g1	257
TRINITY_DN21124_c0_g3	851
TRINITY_DN21124_c0_g2	754
TRINITY_DN7959_c0_g1	1082
TRINITY_DN17397_c1_g2	1907
TRINITY_DN17397_c1_g1	310
TRINITY_DN990_c0_g1	590
TRINITY_DN20634_c0_g1	2298
TRINITY_DN14359_c0_g1	1595
TRINITY_DN21582_c0_g7	280
TRINITY_DN21263_c0_g1	2853
TRINITY_DN31215_c0_g1	382
TRINITY_DN25347_c0_g1	1949
TRINITY_DN31631_c0_g1	1626
TRINITY_DN21399_c1_g5	370
TRINITY_DN21399_c1_g6	270
TRINITY_DN21399_c1_g1	273
TRINITY_DN21399_c1_g2	318
TRINITY_DN21399_c1_g3	530
TRINITY_DN21399_c1_g9	213
TRINITY_DN24115_c0_g1	225
TRINITY_DN6669_c0_g1	1364
TRINITY_DN19324_c0_g1	1602
TRINITY_DN11712_c1_g1	250
TRINITY_DN22614_c0_g1	223
TRINITY_DN14631_c0_g1	222
TRINITY_DN14631_c0_g2	238
TRINITY_DN14657_c0_g1	1177
TRINITY_DN21519_c0_g1	1342
TRINITY_DN21519_c0_g2	5937
TRINITY_DN30491_c0_g1	508
TRINITY_DN13074_c0_g1	384
TRINITY_DN11190_c0_g1	422
TRINITY_DN14685_c0_g1	897
TRINITY_DN4368_c0_g1	336
TRINITY_DN27830_c0_g1	417
TRINITY_DN15014_c0_g1	887
TRINITY_DN14737_c0_g1	735
TRINITY_DN13569_c0_g1	245
TRINITY_DN20114_c4_g1	210
TRINITY_DN29873_c0_g1	681
TRINITY_DN19290_c0_g1	3474
TRINITY_DN14637_c0_g1	1007
TRINITY_DN17698_c0_g1	1131
TRINITY_DN14719_c0_g1	818
TRINITY_DN15605_c0_g2	690
TRINITY_DN16021_c0_g1	854
TRINITY_DN19126_c3_g1	874
TRINITY_DN28265_c1_g1	247
TRINITY_DN19126_c3_g2	391
TRINITY_DN19126_c3_g5	312
TRINITY_DN19126_c3_g6	426
TRINITY_DN25790_c0_g1	662
TRINITY_DN8561_c0_g2	310
TRINITY_DN8561_c0_g3	260
TRINITY_DN6664_c0_g1	245
TRINITY_DN1499_c0_g1	384
TRINITY_DN15950_c0_g2	1900
TRINITY_DN15950_c0_g1	1265
TRINITY_DN3583_c0_g1	326
TRINITY_DN24392_c0_g1	666
TRINITY_DN19564_c0_g1	2113
TRINITY_DN1033_c0_g1	1162
TRINITY_DN10696_c0_g1	782
TRINITY_DN14817_c0_g1	1314
TRINITY_DN17796_c0_g1	1545
TRINITY_DN3658_c0_g2	214
TRINITY_DN15180_c0_g1	1510
TRINITY_DN31063_c0_g1	350
TRINITY_DN15891_c0_g2	1573
TRINITY_DN15891_c0_g1	475
TRINITY_DN15130_c0_g1	887
TRINITY_DN15130_c0_g2	503
TRINITY_DN4418_c0_g1	736
TRINITY_DN7623_c0_g1	279
TRINITY_DN4418_c0_g2	773
TRINITY_DN16851_c0_g1	1324
TRINITY_DN7134_c1_g1	207
TRINITY_DN16713_c0_g1	961
TRINITY_DN6789_c0_g1	595
TRINITY_DN15082_c0_g1	1248
TRINITY_DN8237_c0_g1	255
TRINITY_DN10454_c0_g1	366
TRINITY_DN10454_c0_g2	258
TRINITY_DN20568_c0_g1	864
TRINITY_DN23381_c0_g2	702
TRINITY_DN21344_c3_g1	865
TRINITY_DN21344_c3_g2	227
TRINITY_DN21344_c3_g3	1219
TRINITY_DN25401_c0_g1	206
TRINITY_DN16616_c0_g4	1341
TRINITY_DN16616_c0_g2	725
TRINITY_DN13224_c0_g1	202
TRINITY_DN29802_c0_g1	523
TRINITY_DN682_c0_g2	227
TRINITY_DN17381_c0_g1	1682
TRINITY_DN26709_c0_g1	304
TRINITY_DN25456_c0_g1	3932
TRINITY_DN523_c1_g1	211
TRINITY_DN18710_c1_g1	375
TRINITY_DN13530_c0_g2	1596
TRINITY_DN16538_c0_g1	670
TRINITY_DN17661_c0_g2	1355
TRINITY_DN17661_c0_g1	1777
TRINITY_DN9431_c0_g1	299
TRINITY_DN3104_c0_g1	247
TRINITY_DN25547_c0_g1	979
TRINITY_DN11164_c0_g1	449
TRINITY_DN21199_c0_g1	581
TRINITY_DN7384_c0_g2	437
TRINITY_DN21199_c0_g3	4278
TRINITY_DN21199_c0_g2	284
TRINITY_DN21565_c1_g1	7368
TRINITY_DN9317_c0_g1	908
TRINITY_DN24215_c0_g1	418
TRINITY_DN9907_c0_g1	1619
TRINITY_DN15907_c1_g11	214
TRINITY_DN3073_c0_g1	421
TRINITY_DN11928_c1_g3	252
TRINITY_DN11928_c1_g2	212
TRINITY_DN14711_c0_g1	536
TRINITY_DN7952_c0_g1	1462
TRINITY_DN15829_c0_g1	1465
TRINITY_DN14746_c0_g3	323
TRINITY_DN14746_c0_g2	308
TRINITY_DN14746_c0_g1	315
TRINITY_DN31859_c0_g1	341
TRINITY_DN19933_c0_g1	770
TRINITY_DN21571_c1_g12	413
TRINITY_DN21571_c1_g10	334
TRINITY_DN108_c0_g1	203
TRINITY_DN108_c0_g2	225
TRINITY_DN32268_c0_g1	841
TRINITY_DN5135_c0_g1	702
TRINITY_DN10900_c0_g1	437
TRINITY_DN12610_c0_g1	1365
TRINITY_DN16241_c0_g1	969
TRINITY_DN20497_c3_g1	1811
TRINITY_DN20497_c3_g2	2112
TRINITY_DN21705_c0_g1	418
TRINITY_DN11290_c0_g1	883
TRINITY_DN18988_c4_g11	233
TRINITY_DN16084_c0_g1	1089
TRINITY_DN13982_c0_g1	2748
TRINITY_DN24927_c0_g1	221
TRINITY_DN21646_c9_g4	265
TRINITY_DN21646_c9_g1	270
TRINITY_DN11688_c0_g2	442
TRINITY_DN21646_c9_g3	417
TRINITY_DN20652_c0_g1	3478
TRINITY_DN2453_c0_g1	375
TRINITY_DN11220_c0_g1	982
TRINITY_DN1617_c0_g1	740
TRINITY_DN5062_c0_g1	1335
TRINITY_DN20937_c1_g1	385
TRINITY_DN9638_c0_g1	1532
TRINITY_DN767_c0_g1	925
TRINITY_DN11996_c0_g2	208
TRINITY_DN21678_c0_g1	1858
TRINITY_DN3639_c0_g1	277
TRINITY_DN21063_c0_g2	1988
TRINITY_DN3639_c0_g2	231
TRINITY_DN19321_c0_g1	1905
TRINITY_DN19321_c0_g2	1421
TRINITY_DN21703_c0_g1	961
TRINITY_DN24624_c0_g1	370
TRINITY_DN21168_c1_g2	707
TRINITY_DN12699_c0_g5	282
TRINITY_DN21168_c1_g1	676
TRINITY_DN12699_c0_g1	607
TRINITY_DN13091_c0_g2	1245
TRINITY_DN21558_c1_g10	234
TRINITY_DN18274_c0_g1	1697
TRINITY_DN18048_c0_g1	1959
TRINITY_DN15095_c0_g1	1160
TRINITY_DN19553_c0_g3	467
TRINITY_DN9214_c0_g1	1274
TRINITY_DN18739_c1_g1	1081
TRINITY_DN20608_c0_g4	329
TRINITY_DN20608_c0_g3	239
TRINITY_DN20608_c0_g2	260
TRINITY_DN20608_c0_g1	212
TRINITY_DN6653_c0_g1	203
TRINITY_DN17650_c0_g2	757
TRINITY_DN17650_c0_g3	235
TRINITY_DN17650_c0_g1	848
TRINITY_DN7631_c1_g1	212
TRINITY_DN32394_c0_g1	249
TRINITY_DN250_c0_g1	1329
TRINITY_DN20090_c0_g1	484
TRINITY_DN10017_c0_g1	1659
TRINITY_DN12852_c0_g1	670
TRINITY_DN22864_c0_g1	350
TRINITY_DN18767_c0_g1	945
TRINITY_DN17733_c0_g1	2365
TRINITY_DN17922_c0_g1	3748
TRINITY_DN17842_c0_g1	1572
TRINITY_DN10117_c0_g1	280
TRINITY_DN14284_c0_g2	250
TRINITY_DN14284_c0_g3	384
TRINITY_DN14284_c0_g4	208
TRINITY_DN14284_c0_g5	274
TRINITY_DN16377_c0_g1	690
TRINITY_DN19704_c0_g1	1200
TRINITY_DN11498_c1_g1	858
TRINITY_DN26510_c0_g1	562
TRINITY_DN10293_c0_g1	340
TRINITY_DN10293_c0_g2	203
TRINITY_DN28012_c0_g1	347
TRINITY_DN28012_c0_g2	252
TRINITY_DN21146_c1_g6	1266
TRINITY_DN21146_c1_g4	205
TRINITY_DN21146_c1_g5	348
TRINITY_DN21740_c0_g1	1525
TRINITY_DN20099_c0_g1	1718
TRINITY_DN10465_c0_g1	587
TRINITY_DN19299_c2_g10	374
TRINITY_DN21584_c2_g3	1555
TRINITY_DN13463_c0_g1	772
TRINITY_DN21584_c2_g5	527
TRINITY_DN21584_c2_g4	201
TRINITY_DN21584_c2_g7	428
TRINITY_DN21584_c2_g6	222
TRINITY_DN13843_c0_g1	1538
TRINITY_DN16842_c0_g6	211
TRINITY_DN9298_c1_g1	723
TRINITY_DN20552_c0_g1	1336
TRINITY_DN17774_c0_g1	878
TRINITY_DN27060_c0_g1	252
TRINITY_DN1372_c0_g1	447
TRINITY_DN31235_c0_g1	240
TRINITY_DN30039_c0_g1	599
TRINITY_DN15671_c0_g1	1260
TRINITY_DN14285_c3_g1	347
TRINITY_DN25455_c0_g1	215
TRINITY_DN14686_c0_g1	792
TRINITY_DN16684_c0_g2	362
TRINITY_DN16684_c0_g1	1127
TRINITY_DN26941_c0_g1	212
TRINITY_DN8793_c0_g1	480
TRINITY_DN2349_c0_g2	515
TRINITY_DN7181_c0_g2	852
TRINITY_DN7181_c0_g1	771
TRINITY_DN30649_c0_g1	245
TRINITY_DN20837_c0_g1	1901
TRINITY_DN20208_c0_g1	1739
TRINITY_DN18109_c0_g1	2046
TRINITY_DN19257_c0_g1	1770
TRINITY_DN10101_c0_g2	330
TRINITY_DN15293_c0_g1	671
TRINITY_DN31362_c0_g1	255
TRINITY_DN1611_c0_g1	2431
TRINITY_DN1611_c0_g2	2877
TRINITY_DN3054_c0_g1	296
TRINITY_DN14745_c0_g2	906
TRINITY_DN13567_c0_g1	1119
TRINITY_DN20872_c0_g2	1504
TRINITY_DN20872_c0_g3	1091
TRINITY_DN20872_c0_g1	513
TRINITY_DN18386_c0_g1	2800
TRINITY_DN32237_c0_g1	1195
TRINITY_DN13632_c0_g1	840
TRINITY_DN28871_c0_g1	420
TRINITY_DN10194_c0_g2	242
TRINITY_DN17222_c0_g1	1486
TRINITY_DN16383_c0_g1	1081
TRINITY_DN25121_c0_g1	244
TRINITY_DN18981_c0_g1	1421
TRINITY_DN14826_c0_g1	1532
TRINITY_DN6964_c0_g1	346
TRINITY_DN22345_c0_g1	552
TRINITY_DN17571_c0_g1	581
TRINITY_DN29770_c0_g1	276
TRINITY_DN18128_c0_g1	898
TRINITY_DN8368_c0_g2	395
TRINITY_DN8368_c0_g1	462
TRINITY_DN22221_c0_g1	289
TRINITY_DN12632_c0_g1	631
TRINITY_DN20041_c0_g1	2036
TRINITY_DN15895_c0_g3	415
TRINITY_DN8710_c0_g1	683
TRINITY_DN7724_c0_g2	789
TRINITY_DN14411_c0_g1	1327
TRINITY_DN2998_c0_g1	641
TRINITY_DN4831_c0_g1	230
TRINITY_DN24892_c0_g1	234
TRINITY_DN10103_c0_g1	1195
TRINITY_DN15096_c0_g1	268
TRINITY_DN12821_c0_g1	1246
TRINITY_DN17484_c0_g1	2580
TRINITY_DN954_c0_g1	375
TRINITY_DN10530_c1_g1	437
TRINITY_DN32322_c0_g1	304
TRINITY_DN3149_c0_g1	668
TRINITY_DN21160_c0_g1	3998
TRINITY_DN21048_c1_g1	422
TRINITY_DN19455_c0_g2	2783
TRINITY_DN19455_c0_g1	3326
TRINITY_DN18055_c0_g1	1945
TRINITY_DN22127_c0_g1	262
TRINITY_DN22655_c0_g1	342
TRINITY_DN19672_c0_g1	1450
TRINITY_DN8870_c0_g3	242
TRINITY_DN8870_c0_g2	218
TRINITY_DN8870_c0_g1	224
TRINITY_DN21246_c0_g2	1977
TRINITY_DN21246_c0_g3	584
TRINITY_DN21246_c0_g1	700
TRINITY_DN18489_c0_g1	1888
TRINITY_DN11639_c0_g1	592
TRINITY_DN2376_c0_g1	1425
TRINITY_DN29901_c0_g1	1722
TRINITY_DN10992_c0_g1	401
TRINITY_DN30080_c0_g1	688
TRINITY_DN16909_c0_g1	1517
TRINITY_DN18748_c0_g1	269
TRINITY_DN15801_c1_g1	1106
TRINITY_DN18748_c0_g2	620
TRINITY_DN18748_c0_g5	853
TRINITY_DN16567_c0_g1	1291
TRINITY_DN18193_c0_g1	2001
TRINITY_DN19709_c0_g1	1926
TRINITY_DN4022_c0_g2	557
